id,address,city,cityNum,neighborhoods,postal_code,name,rating,review_count,price_range,cateNum,category1
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
daily-table-boston-2,450 Washington St,Boston,0,[u'Dorchester'],2124,Daily Table,4.5,16,1,0,grocery
bobs-grocery-store-boston,160 Endicott St,Boston,0,[u'North End'],2113,Bob's Grocery Store,4.5,2,2,0,grocery
bells-market-boston,246 Dorchester St,Boston,0,[u'South Boston'],2127,Bell's Market,4.5,11,1,0,grocery
star-market-boston-4,53 Huntington Ave,Boston,0,[u'Back Bay'],2199,Star Market,2.5,19,2,0,grocery
bfresh-boston,214 Harvard Ave,Boston,0,[u'Allston/Brighton'],2134,Bfresh,3.5,47,2,0,grocery
stop-and-shop-boston-3,713 E Broadway,Boston,0,[u'South Boston'],2127,Stop & Shop,2,46,2,0,grocery
Shaw's-supermarket-boston,1065 Commonwealth Ave,Boston,0,[u'Allston/Brighton'],2215,Shaw's Supermarket,3,104,2,0,grocery
Shaw's-boston-4,33 Kilmarnock St,Boston,0,[u'Fenway'],2215,Shaw's,2.5,68,2,0,grocery
